Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/08  12:00:00,105.576308945,4.81254897296,0.0,0.0,43.513341876,52.539744,31.6701059783,18.1720311736,4.83426,8.66381480479
 01/08  13:00:00,103.763789041,3.98713519226,0.0,0.0,43.513341876,52.539744,18.0391514246,13.1848914246,4.83426,0.02
 01/08  14:00:00,102.821719532,2.99035139419,0.0,0.0,43.513341876,52.539744,22.984026333,9.48541452511,4.83426,8.66435180784
 01/08  15:00:00,103.654516062,3.8157651749,0.0,0.0,43.513341876,52.539744,27.068589197,13.5788786436,4.83426,8.65545055335
 01/08  16:00:00,104.62307424,4.81254897296,0.0,0.0,43.513341876,52.539744,34.1044477587,20.6142107905,4.83426,8.65597696813
 01/08  17:00:00,115.548619432,3.98713519226,0.0,0.0,43.513341876,52.539744,28.6643505312,23.8100905312,4.83426,0.02
 01/08  18:00:00,122.534282104,4.98391899032,0.0,0.0,43.513341876,52.539744,41.0624525914,36.2081925914,4.83426,0.02
 01/08  19:00:00,122.691571954,5.13991781531,0.0,0.0,43.513341876,52.539744,55.9726810332,42.524729202,4.83426,8.61369183127
 01/08  20:00:00,126.056506027,8.05800598513,0.0,0.0,43.513341876,52.539744,62.7574709565,57.9032109565,4.83426,0.02
 01/08  21:00:00,127.806278197,9.82790048239,0.0,0.0,43.513341876,52.539744,75.9412303853,71.0869703853,4.83426,0.02
 01/08  22:00:00,137.610034698,19.7756396899,0.0,0.0,43.513341876,52.539744,152.827695441,112.613575097,4.83426,35.3798603442
 01/08  23:00:00,144.377424951,26.8467708006,0.0,0.0,43.513341876,52.539744,146.393456959,141.539196959,4.83426,0.02
 01/08  24:00:00,144.158659559,25.6269187837,0.0,0.0,43.513341876,52.539744,149.390277428,144.536017428,4.83426,0.02
 01/09  01:00:00,152.759904775,35.169353865,0.0,0.0,43.513341876,52.539744,183.368262,178.514002,4.83426,0.02
 01/09  02:00:00,156.772788058,39.1859635429,0.0,0.0,43.513341876,52.539744,182.057472985,168.601224569,4.83426,8.62198841619
 01/09  03:00:00,154.306663133,36.6521362474,0.0,0.0,43.513341876,52.539744,212.157063544,207.302803544,4.83426,0.02
 01/09  04:00:00,158.056894924,40.4105731684,0.0,0.0,43.513341876,52.539744,201.324515668,196.470255668,4.83426,0.02
