Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/09  21:00:00,181.757572806,28.1815344098,1.72917960206,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/09  22:00:00,120.725514867,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49941700519,0.0,2.335,1.16441700519
 08/09  23:00:00,150.593228898,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/09  24:00:00,126.17471273,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  01:00:00,114.231679886,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922954097,0.0,2.335,1.16422954097
 08/10  02:00:00,111.97174834,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  03:00:00,110.463281427,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  04:00:00,117.468081201,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922250786,0.0,2.335,1.16422250786
 08/10  05:00:00,113.144802319,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  06:00:00,156.871156742,28.1815344098,0.672318962005,0.0,13.9747600329,18.6919646116,35.6185948415,30.9285948415,4.67,0.02
 08/10  07:00:00,176.112890032,28.1815344098,0.775849948869,0.0,13.9747600329,18.6919646116,55.5744196226,49.7400354812,4.67,1.16438414138
 08/10  08:00:00,256.562068712,28.1815344098,1.88323369195,0.0,34.9369000822,32.3179380704,24.8219011273,16.6294011273,8.1725,0.02
 08/10  09:00:00,291.246308614,28.1815344098,4.28435297525,0.0,62.886420148,41.4019203762,11.672186731,0.0,10.5075,1.16468673102
 08/10  10:00:00,285.566574662,28.1815344098,5.27309922799,0.0,62.886420148,41.4019203762,11.6722961135,0.0,10.5075,1.1647961135
 08/10  11:00:00,310.238722312,28.1815344098,6.78736070073,0.0,62.886420148,41.4019203762,11.6725584507,0.0,10.5075,1.16505845068
 08/10  12:00:00,300.789551807,28.1815344098,8.28307750379,0.0,62.886420148,41.4019203762,11.6727273861,0.0,10.5075,1.16522738607
 08/10  13:00:00,298.359600705,28.1815344098,8.69665190589,0.0,62.886420148,41.4019203762,11.672546916,0.0,10.5075,1.16504691598
 08/10  14:00:00,291.422960486,28.1815344098,8.83881530107,0.0,62.886420148,41.4019203762,11.6723650218,0.0,10.5075,1.16486502182
 08/10  15:00:00,287.093605527,28.1815344098,9.33508644055,0.0,62.886420148,41.4019203762,11.6723833004,0.0,10.5075,1.16488330042
 08/10  16:00:00,286.124661171,28.1815344098,9.06080049703,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/10  17:00:00,284.017506613,28.1815344098,7.77664253589,0.0,62.886420148,41.4019203762,11.6725056704,0.0,10.5075,1.16500567037
 08/10  18:00:00,281.043735169,28.1815344098,6.4668230098,0.0,41.9242800987,36.8599292233,10.5048190189,0.0,9.34,1.1648190189
 08/10  19:00:00,272.43079561,28.1815344098,5.16716193231,0.0,41.9242800987,36.8599292233,10.5046765422,0.0,9.34,1.16467654222
 08/10  20:00:00,253.849787176,28.1815344098,3.80030254228,0.0,34.9369000822,32.3179380704,9.33720645258,0.0,8.1725,1.16470645258
 08/10  21:00:00,184.203504454,28.1815344098,2.14212016778,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/10  22:00:00,123.96465838,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49938216689,0.0,2.335,1.16438216689
 08/10  23:00:00,154.453245211,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  24:00:00,131.973028096,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  01:00:00,119.73640096,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  02:00:00,118.119699347,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925816541,0.0,2.335,1.16425816541
 08/11  03:00:00,115.996240083,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  04:00:00,141.473614884,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  05:00:00,138.393084701,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924132248,0.0,2.335,1.16424132248
 08/11  06:00:00,185.95453561,28.1815344098,1.17208091882,0.0,13.9747600329,18.6919646116,9.36661666101,4.67661666101,4.67,0.02
 08/11  07:00:00,197.651837665,28.1815344098,1.06086518822,0.0,13.9747600329,18.6919646116,35.7801940193,31.0901940193,4.67,0.02
 08/11  08:00:00,258.713999103,28.1815344098,1.75780539323,0.0,34.9369000822,32.3179380704,34.7504727608,25.413394837,8.1725,1.1645779238
 08/11  09:00:00,283.656267122,28.1815344098,2.34921165003,0.0,62.886420148,41.4019203762,23.6248160128,11.9526487675,10.5075,1.1646672453
 08/11  10:00:00,274.745647812,28.1815344098,2.42629194001,0.0,62.886420148,41.4019203762,20.5758279178,10.0483279178,10.5075,0.02
 08/11  11:00:00,297.365023722,28.1815344098,2.58304925028,0.0,62.886420148,41.4019203762,14.307478853,2.6348911274,10.5075,1.16508772558
 08/11  12:00:00,283.746555107,28.1815344098,2.63766917288,0.0,62.886420148,41.4019203762,14.8154261569,1.99766735104,10.5075,2.31025880584
 08/11  13:00:00,281.618937105,28.1815344098,2.61986306723,0.0,62.886420148,41.4019203762,15.3233213278,3.65070094023,10.5075,1.16512038758
 08/11  14:00:00,275.683667195,28.1815344098,2.62484514794,0.0,62.886420148,41.4019203762,15.1501419151,3.47773898398,10.5075,1.16490293112
 08/11  15:00:00,271.88556792,28.1815344098,2.6783297472,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/11  16:00:00,272.056576639,28.1815344098,2.68457970809,0.0,62.886420148,41.4019203762,14.3383646418,2.66594229592,10.5075,1.16492234586
 08/11  17:00:00,272.013735944,28.1815344098,2.62761417361,0.0,62.886420148,41.4019203762,19.6439876585,7.97165913948,10.5075,1.16482851903
 08/11  18:00:00,268.180296729,28.1815344098,2.28009359568,0.0,41.9242800987,36.8599292233,27.1320497265,16.6272194809,9.34,1.16483024563
 08/11  19:00:00,253.732793858,28.1815344098,2.20252906601,0.0,41.9242800987,36.8599292233,32.8815874197,22.3769259605,9.34,1.16466145922
 08/11  20:00:00,241.478261566,28.1815344098,1.98739613058,0.0,34.9369000822,32.3179380704,31.8145523063,23.6220523063,8.1725,0.02
 08/11  21:00:00,176.179883307,28.1815344098,1.14797032146,0.0,13.9747600329,18.6919646116,5.83457539909,0.0,4.67,1.16457539909
 08/11  22:00:00,123.053916334,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  23:00:00,153.961592768,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49928768253,0.0,2.335,1.16428768253
 08/11  24:00:00,132.345416046,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/12  01:00:00,120.482464345,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  02:00:00,119.482465905,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91552691997,0.0,1.75125,1.16427691997
 08/12  03:00:00,118.659020776,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  04:00:00,125.818194602,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  05:00:00,121.587462134,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91551911558,0.0,1.75125,1.16426911558
 08/12  06:00:00,152.367398856,28.1815344098,0.333453282007,0.0,6.98738001645,14.1499734587,29.1672212402,25.6447212402,3.5025,0.02
 08/12  07:00:00,170.976221689,28.1815344098,0.396235911377,0.0,6.98738001645,14.1499734587,60.0662364049,56.5437364049,3.5025,0.02
 08/12  08:00:00,232.797097365,28.1815344098,1.06041664423,0.0,20.9621400493,23.2339557645,48.7220843943,41.7200050887,5.8375,1.16457930561
 08/12  09:00:00,257.862581028,28.1815344098,2.13037069011,0.0,41.9242800987,36.8599292233,30.5002540124,19.995601626,9.34,1.16465238648
 08/12  10:00:00,283.727600142,28.1815344098,2.84375425606,0.0,62.886420148,41.4019203762,12.7002474322,2.17274743216,10.5075,0.02
 08/12  11:00:00,306.036737603,28.1815344098,3.22552452677,0.0,62.886420148,41.4019203762,11.6726046532,0.0,10.5075,1.16510465317
 08/12  12:00:00,297.073857,28.1815344098,3.53298437628,0.0,62.886420148,41.4019203762,12.8176845858,0.0,10.5075,2.31018458582
