Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/20  15:00:00,1289.17837985,111.815443587,386.151455341,0.0,243.2593065,302.612436532,290.006083031,197.997812543,56.6466996096,35.3615708775
 06/20  16:00:00,1298.08692752,113.662315469,386.251555299,0.0,243.2593065,310.10971186,299.915073588,188.532181888,84.9700494144,26.4128422863
 06/20  17:00:00,1304.40779197,115.328452472,389.879155379,0.0,243.2593065,310.10971186,280.458293353,178.02793919,84.9700494144,17.4603047485
 06/20  18:00:00,1005.48956468,94.6712049131,383.417809247,0.0,166.938926447,199.110933808,294.630873826,200.947302802,84.9700494144,8.71352160952
 06/20  19:00:00,997.10508935,94.6712049131,382.598137441,0.0,166.938926447,191.61365848,303.50729282,229.450468763,56.6466996096,17.4101244475
 06/20  20:00:00,876.879343671,94.6712049131,380.715388656,0.0,100.150657288,124.558693486,365.765001149,291.707453546,56.6466996096,17.4108479934
 06/20  21:00:00,836.152771574,94.6712049131,379.094126562,0.0,100.150657288,124.558693486,350.275865141,299.093390548,42.4850247072,8.69744988606
 06/20  22:00:00,767.090602539,94.6712049131,377.73896076,0.0,46.0930336215,124.558693486,366.545258988,329.52658492,28.3233498048,8.69532426363
 06/20  23:00:00,767.277882781,94.6712049131,377.321676845,0.0,46.0930336215,124.558693486,375.088689739,343.555926633,14.1616749024,17.371088204
 06/20  24:00:00,758.369004067,94.6712049131,379.846265711,0.0,46.0930336215,113.312780494,376.337317974,361.97687912,5.66466996096,8.69576889388
 06/21  01:00:00,769.35091623,94.6712049131,389.694366802,0.0,46.0930336215,113.312780494,389.965951839,375.605414791,5.66466996096,8.6958670869
 06/21  02:00:00,780.115176804,94.6712049131,399.366077028,0.0,46.0930336215,113.312780494,411.768730934,388.731958766,5.66466996096,17.3721022066
 06/21  03:00:00,788.619608342,94.6712049131,407.030957932,0.0,46.0930336215,113.312780494,414.413728439,400.052804934,5.66466996096,8.69625354396
 06/21  04:00:00,889.067884441,94.6712049131,416.093331701,0.0,100.150657288,148.969399434,412.505372561,389.47325838,5.66466996096,17.3674442202
 06/21  05:00:00,893.726675419,95.4292921402,423.012301503,0.0,100.150657288,149.894399434,534.902012926,512.046035681,14.1616749024,8.6943023429
 06/21  06:00:00,1102.83868845,98.0924373418,411.822244988,0.0,176.471037341,302.612436532,417.826693553,380.808899635,28.3233498048,8.69444411292
 06/21  07:00:00,1212.65043552,101.297834931,395.857651978,0.0,243.2593065,310.10971186,409.92014908,341.186914507,42.4850247072,26.2482098657
 06/21  08:00:00,1243.64814716,102.936901568,385.690244011,0.0,243.2593065,310.10971186,388.63097231,314.406900172,56.6466996096,17.5773725288
 06/21  09:00:00,1269.16504483,104.275457067,377.953325851,0.0,243.2593065,302.612436532,352.708525006,283.781833486,42.4850247072,26.4416668125
 06/21  10:00:00,1280.76052061,105.561720638,381.165781419,0.0,243.2593065,310.10971186,382.558681674,276.322710705,70.808374512,35.427596457
 06/21  11:00:00,1284.44575442,106.976841633,382.230672114,0.0,243.2593065,310.10971186,383.704198467,277.417763809,70.808374512,35.4780601458
 06/21  12:00:00,1242.97951921,108.61910011,381.205428991,0.0,243.2593065,310.10971186,369.375416808,272.076061624,70.808374512,26.4909806719
 06/21  13:00:00,1278.57104244,110.257542996,381.528647171,0.0,243.2593065,302.612436532,349.719604348,257.587701388,56.6466996096,35.4852033508
 06/21  14:00:00,1281.55382286,112.257325819,381.142397617,0.0,243.2593065,302.612436532,313.356259068,235.44956852,42.4850247072,35.4216658414
 06/21  15:00:00,1285.41635336,114.336666317,381.343019743,0.0,243.2593065,302.612436532,293.263039209,210.093991403,56.6466996096,26.5223481967
 06/21  16:00:00,1291.67318596,115.96037468,379.476997175,0.0,243.2593065,310.10971186,325.926403483,214.54450978,84.9700494144,26.4118442887
 06/21  17:00:00,1298.31858999,118.293031056,381.667717449,0.0,243.2593065,310.10971186,304.124909891,201.691122717,84.9700494144,17.4637377604
 06/21  18:00:00,1007.08868527,94.6712049131,382.388713531,0.0,166.938926447,199.110933808,289.242242263,186.861800685,84.9700494144,17.4103921633
 06/21  19:00:00,996.670795855,94.6712049131,379.77926664,0.0,166.938926447,191.61365848,286.227593694,212.168697521,56.6466996096,17.4121965628
 06/21  20:00:00,874.776578711,94.6712049131,378.034847734,0.0,100.150657288,124.558693486,354.437259842,289.07624789,56.6466996096,8.7143123427
 06/21  21:00:00,833.935699213,94.6712049131,377.059026162,0.0,100.150657288,124.558693486,372.962522586,313.101614168,42.4850247072,17.3758837107
 06/21  22:00:00,772.446036498,94.6712049131,382.071669195,0.0,46.0930336215,124.558693486,384.345010267,347.325734805,28.3233498048,8.69592565705
 06/21  23:00:00,782.377847915,94.6712049131,390.192579285,0.0,46.0930336215,124.558693486,384.179127413,361.321386252,14.1616749024,8.69606625867
 06/21  24:00:00,777.82587929,94.6712049131,397.023280108,0.0,46.0930336215,113.312780494,399.000032003,375.964255029,5.66466996096,17.3711070139
 06/22  01:00:00,784.711403638,94.6712049131,403.494981167,0.0,46.0930336215,113.312780494,399.158533938,384.799787218,5.66466996096,8.69407675915
 06/22  02:00:00,791.642773361,94.6712049131,409.723450884,0.0,46.0930336215,113.312780494,417.619041441,394.585881499,5.66466996096,17.3684899817
 06/22  03:00:00,798.578765583,94.6712049131,416.056147089,0.0,46.0930336215,113.312780494,417.286348914,402.927239911,5.66466996096,8.69443904212
 06/22  04:00:00,896.176184905,94.6712049131,423.388980744,0.0,100.150657288,148.969399434,402.342204655,387.982961481,5.66466996096,8.69457321384
 06/22  05:00:00,896.156676624,95.9143816267,425.329483988,0.0,100.150657288,149.894399434,530.55419384,499.021350998,14.1616749024,17.3711679401
 06/22  06:00:00,1112.88552883,99.0704234998,421.589593985,0.0,176.471037341,302.612436532,416.846274829,379.827946665,28.3233498048,8.69497835951
 06/22  07:00:00,1228.36459379,102.711122325,409.516100075,0.0,243.2593065,310.10971186,411.863680717,351.875559397,42.4850247072,17.5030966132
 06/22  08:00:00,1257.18800897,104.241512844,396.42316567,0.0,243.2593065,310.10971186,410.067023094,327.061793389,56.6466996096,26.3585300955
 06/22  09:00:00,1272.27031422,105.721370771,379.050332213,0.0,243.2593065,302.612436532,356.320749296,287.394322431,42.4850247072,26.4414021584
 06/22  10:00:00,1282.63294829,106.904932436,381.468649396,0.0,243.2593065,310.10971186,384.511057984,278.283949576,70.808374512,35.4187338961
 06/22  11:00:00,1283.98238692,108.197339354,380.649160181,0.0,243.2593065,310.10971186,378.533800077,272.25540209,70.808374512,35.4700234751
 06/22  12:00:00,1243.92498728,109.635735948,381.278545049,0.0,243.2593065,310.10971186,359.273063397,261.968687789,70.808374512,26.4960010955
 06/22  13:00:00,1279.47641364,111.151730051,381.042887912,0.0,243.2593065,302.612436532,338.790562869,246.66765598,56.6466996096,35.4762072789
 06/22  14:00:00,1285.163773,113.088057951,382.380896508,0.0,243.2593065,302.612436532,294.7395186,216.840618573,42.4850247072,35.41387532
 06/22  15:00:00,1294.82003619,115.733913867,387.359972692,0.0,243.2593065,302.612436532,270.672180602,187.497637541,56.6466996096,26.5278434514
 06/22  16:00:00,1300.40824104,116.869272018,385.539093916,0.0,243.2593065,310.10971186,300.754982175,189.373599652,84.9700494144,26.4113331085
 06/22  17:00:00,1296.11107572,117.208037991,381.724793811,0.0,243.2593065,310.10971186,301.319755424,198.890274798,84.9700494144,17.4594312121
 06/22  18:00:00,1012.4037422,94.6712049131,389.064662377,0.0,166.938926447,199.110933808,354.16827128,251.785475312,84.9700494144,17.4127465533
 06/22  19:00:00,1027.11172362,94.6712049131,408.274316172,0.0,166.938926447,191.61365848,359.328760915,293.967357731,56.6466996096,8.71470357466
 06/22  20:00:00,927.504201956,94.6712049131,426.777441546,0.0,100.150657288,124.558693486,425.789626977,351.731425919,56.6466996096,17.4115014484
 06/22  21:00:00,899.559680623,94.6712049131,439.529362442,0.0,100.150657288,124.558693486,417.729184238,366.545998973,42.4850247072,8.6981605572
 06/22  22:00:00,843.139133486,94.6712049131,451.938416501,0.0,46.0930336215,124.558693486,435.33242913,389.636764458,28.3233498048,17.3723148671
 06/22  23:00:00,839.610626563,94.6712049131,447.266926046,0.0,46.0930336215,124.558693486,418.428500966,395.572827545,14.1616749024,8.69399851891
 06/22  24:00:00,819.998194769,94.6712049131,439.390396479,0.0,46.0930336215,113.312780494,421.593045072,398.558689994,5.66466996096,17.3696851162
 06/23  01:00:00,817.804594117,94.6712049131,436.954596812,0.0,46.0930336215,113.312780494,416.260409693,401.901408611,5.66466996096,8.69433112111
 06/23  02:00:00,814.709067259,94.6712049131,433.540874185,0.0,46.0930336215,113.312780494,419.302654053,404.943537587,5.66466996096,8.69444650484
 06/23  03:00:00,813.683303029,94.6712049131,432.38766133,0.0,46.0930336215,113.312780494,431.201774021,408.167834161,5.66466996096,17.369269899
 06/23  04:00:00,904.551967802,94.6712049131,429.59751685,0.0,100.150657288,148.969399434,405.498863694,391.139365861,5.66466996096,8.69482787172
 06/23  05:00:00,897.564584486,95.9167941458,424.391436392,0.0,100.150657288,149.894399434,526.147660826,503.29101902,14.1616749024,8.69496690345
 06/23  06:00:00,1113.49612002,99.0590050829,420.977916543,0.0,176.471037341,302.612436532,428.659377674,382.965567338,28.3233498048,17.3704605307
 06/23  07:00:00,1232.48364437,102.47807993,414.125504942,0.0,243.2593065,310.10971186,415.721937359,355.7301342,42.4850247072,17.5067784516
