Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/19  24:00:00,76.8409438072,19.0773633652,23.088123817,0.0,4.12243109448,15.9888894789,87.3712510612,84.3795206434,2.97173041782,0.02
 05/20  01:00:00,60.8531451952,11.9476826046,14.4219054048,0.0,4.12243109448,15.9888894789,50.0216740494,47.0299436316,2.97173041782,0.02
 05/20  02:00:00,76.8888821236,19.407214333,22.8062111605,0.0,4.12243109448,15.9888894789,92.9952093319,81.4234793388,2.97173041782,8.59999957528
 05/20  03:00:00,57.5250677309,10.6937044984,12.3691282979,0.0,4.12243109448,15.9888894789,47.8506439782,44.8589135604,2.97173041782,0.02
 05/20  04:00:00,89.497659634,25.9426189231,28.6461667571,0.0,4.12243109448,16.0517297156,113.969370472,110.977640054,2.97173041782,0.02
 05/20  05:00:00,87.663318663,26.5363506653,28.567260796,0.0,4.12243109448,16.0517297156,112.912107302,109.920376884,2.97173041782,0.02
 05/20  06:00:00,105.097304291,28.1196353111,32.6097203347,0.0,4.12243109448,39.6058045677,92.7585538641,89.7668234463,2.97173041782,0.02
 05/20  07:00:00,155.14658545,28.1498447228,41.8396476743,6.7969448298,12.3672932834,65.3531420225,148.219196925,143.246312895,4.9528840297,0.02
 05/20  08:00:00,162.068160952,28.139496689,48.3610398251,4.31667953196,12.3672932834,68.2430321324,142.793750637,137.820866607,4.9528840297,0.02
 05/20  09:00:00,193.915977227,28.2671851242,53.9728892089,1.40812233672,16.4897243779,93.1370602926,130.699802153,122.755187706,7.92461444751,0.02
 05/20  10:00:00,195.907824284,28.3224979223,56.4382464713,0.879197140156,16.4897243779,93.1370602926,120.783754133,112.839139685,7.92461444751,0.02
 05/20  11:00:00,196.534835411,28.3286166445,57.5445088862,0.393815906249,16.4897243779,93.1370602926,114.971109298,107.026494851,7.92461444751,0.02
 05/20  12:00:00,187.430425487,28.3447060382,57.8370259144,0.132398386522,16.4897243779,83.9857416113,115.86662539,107.922010943,7.92461444751,0.02
 05/20  13:00:00,187.543774995,28.4517600639,57.9224319818,0.0532862653189,16.4897243779,83.9857416113,129.893449446,113.359987423,7.92461444751,8.60884757584
 05/20  14:00:00,189.791493905,28.5988191881,60.0764524975,0.0,16.4897243779,83.9857416113,113.323048993,105.378434546,7.92461444751,0.02
 05/20  15:00:00,170.403921774,28.1196353111,58.6249684602,0.0,12.3672932834,70.6512738906,55.0342399684,50.0613559387,4.9528840297,0.02
 05/20  16:00:00,166.708819488,28.1196353111,54.929862322,0.0,12.3672932834,70.6512738906,57.3993870871,52.4265030574,4.9528840297,0.02
 05/20  17:00:00,150.626861624,28.1196353111,51.3713756539,0.0,12.3672932834,58.1284167478,61.0081566694,56.0352726397,4.9528840297,0.02
 05/20  18:00:00,108.012860566,27.1300824075,42.934397552,0.0,12.3672932834,24.9413748627,84.4500057962,79.4771217665,4.9528840297,0.02
 05/20  19:00:00,113.19498421,27.6248588593,42.9234113921,0.0,12.3672932834,24.9413748627,92.4405855001,87.4677014705,4.9528840297,0.02
 05/20  20:00:00,99.794753156,26.9321718267,37.9537080178,0.0,4.12243109448,16.0517297156,102.639434759,99.6477043412,2.97173041782,0.02
 05/20  21:00:00,68.614089516,13.8223249587,20.2501461319,0.0,4.12243109448,15.9888894789,56.655076712,53.6633462942,2.97173041782,0.02
 05/20  22:00:00,67.4706629212,13.901489191,18.6608641702,0.0,4.12243109448,15.9888894789,56.3491964852,53.3574660674,2.97173041782,0.02
 05/20  23:00:00,71.6066129653,17.1631388949,19.6483618959,0.0,4.12243109448,15.9888894789,74.28954726,71.2978168422,2.97173041782,0.02
