Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/04  01:00:00,103.329945695,20.2367872428,11.912885371,12.6981644811,4.12243109448,15.9888894789,84.1523182168,81.160587799,2.97173041782,0.02
 01/04  02:00:00,112.863816706,24.2940701092,10.6130127425,12.1152713705,4.12243109448,15.9888894789,106.739502303,103.747771886,2.97173041782,0.02
 01/04  03:00:00,106.823560607,20.2367872428,10.2298976002,16.618452657,4.12243109448,15.9888894789,86.8617982138,83.870067796,2.97173041782,0.02
 01/04  04:00:00,116.086658325,24.2940701092,9.06528986629,15.4080058685,4.12243109448,15.9888894789,109.694244131,106.702513713,2.97173041782,0.02
 01/04  05:00:00,146.914321068,29.2419431483,9.59599483583,16.9633057853,12.3672932834,24.9413748627,124.462462587,119.489578557,4.9528840297,0.02
 01/04  06:00:00,177.678928354,28.8124699088,13.9692233301,44.2563161036,12.3672932834,24.9413748627,195.25783428,190.28495025,4.9528840297,0.02
 01/04  07:00:00,232.091602209,29.7419591485,7.83340563176,46.1398265469,24.7345865669,70.7195625826,192.502519455,182.576751396,9.90576805939,0.02
 01/04  08:00:00,243.32262208,29.8077226008,7.58091821513,33.6471295044,37.1018798503,92.3937384068,175.049981282,165.124213222,9.90576805939,0.02
 01/04  09:00:00,243.648090277,29.8270402376,8.64395575137,26.2999009106,37.1018798503,104.434947198,162.086040951,152.160272892,9.90576805939,0.02
 01/04  10:00:00,251.868176648,29.8683370309,10.0771705151,20.427303773,37.1018798503,116.476155989,156.979400558,138.442802271,9.90576805939,8.63083022797
 01/04  11:00:00,250.517713887,29.9347483303,11.2482797599,17.4449895909,37.1018798503,116.476155989,137.776185782,127.850417722,9.90576805939,0.02
 01/04  12:00:00,249.905652295,30.0247071663,12.1072711407,15.276297515,37.1018798503,116.476155989,137.030618063,118.487416464,9.90576805939,8.63743353995
 01/04  13:00:00,238.728040405,30.1520475332,11.6988745723,13.9258884246,37.1018798503,104.434947198,123.568724089,113.64295603,9.90576805939,0.02
 01/04  14:00:00,247.890997661,30.2267198809,10.5254466978,12.963436044,37.1018798503,116.476155989,132.652099513,114.10836445,9.90576805939,8.63796700383
 01/04  15:00:00,247.373856185,30.2516903007,9.30747367626,12.0677973676,37.1018798503,116.476155989,134.529990151,115.988181993,9.90576805939,8.63604009838
 01/04  16:00:00,246.584090997,30.1713726995,8.09872887691,11.6580664631,37.1018798503,116.476155989,131.045140323,121.119372263,9.90576805939,0.02
 01/04  17:00:00,252.404268945,30.0428268973,6.26356259895,12.3486961401,37.1018798503,116.476155989,142.933342331,133.007574272,9.90576805939,0.02
 01/04  18:00:00,263.087214067,30.0025673788,4.98926123705,14.3087938132,37.1018798503,116.476155989,162.059202216,143.53385739,9.90576805939,8.6195767663
 01/04  19:00:00,168.657628226,28.2029212801,4.96164215924,0.657296636146,24.7345865669,47.5788473902,93.2272552924,88.2543712627,4.9528840297,0.02
 01/04  20:00:00,171.214924007,28.6482163665,5.47514077324,1.73044884356,24.7345865669,47.5788473902,96.329028441,91.3561444113,4.9528840297,0.02
 01/04  21:00:00,156.471502679,28.7966480619,5.45097734649,6.44873372869,12.3672932834,38.6892022431,113.923791792,110.932061374,2.97173041782,0.02
