Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/08  06:00:00,307.969836301,34.7898861955,109.650106008,0.0,42.6918050922,54.3732441037,275.163972225,26.9469260949,16.6606,231.556446131
 04/08  07:00:00,302.975690093,35.8095027201,71.6322620668,0.0,42.6918050922,86.1019271793,505.770451677,85.9479853669,24.9909,394.83156631
 04/08  08:00:00,374.278691217,35.802271225,102.317099583,0.0,57.6566862989,112.030105488,680.284240299,88.5337501912,33.3212,558.429290108
 04/08  09:00:00,332.59918745,36.3765827495,107.091248023,0.0,57.6566862989,83.6599452969,525.440565677,62.6218756757,66.8089,396.009790001
 04/08  10:00:00,264.814568159,36.4666229784,93.4134850657,0.0,42.6918050922,68.9656133826,429.73851226,41.0190768347,83.4695,305.249935425
 04/08  11:00:00,256.362623784,36.517784396,93.1288944704,0.0,34.9340096728,67.7198543238,348.740230448,20.3183114316,83.4695,244.952419016
 04/08  12:00:00,291.570935379,36.563660563,128.85873607,0.0,34.9340096728,67.7198543238,270.023634433,7.46477432415,83.4695,179.089360109
 04/08  13:00:00,298.677762835,36.5952080703,145.585854983,0.0,34.9340096728,57.9733543238,259.137587506,5.17877715096,75.1392,178.819610355
 04/08  14:00:00,298.434883899,36.6279010629,145.044851377,0.0,34.9340096728,57.9733543238,245.46122614,5.3341352421,66.8089,173.318190898
 04/08  15:00:00,298.802525168,36.6577368539,145.175308273,0.0,34.9340096728,57.9733543238,257.756036467,5.75191203612,75.1392,176.864924431
 04/08  16:00:00,329.179080475,36.3634248422,146.413218944,0.0,34.9340096728,62.9068543238,235.898387293,6.31793076573,91.7998,137.780656528
 04/08  17:00:00,356.848709014,35.8872139421,146.813477575,0.0,34.9340096728,72.2186844194,229.256064424,9.11714389662,49.9818,170.157120528
 04/08  18:00:00,421.558046071,35.9656933516,145.275593223,0.0,87.0357390804,86.2600435998,260.798061244,7.67763557336,49.9818,203.13862567
 04/08  19:00:00,425.713354207,35.8405895988,143.888029292,0.0,102.000620287,77.6748002752,307.028896311,7.25578759419,33.3212,266.451908717
 04/08  20:00:00,441.299023015,35.8061369344,142.745601803,0.0,102.000620287,88.9820225341,305.12702067,7.60034767012,33.3212,264.205472999
 04/08  21:00:00,431.565518254,35.8280950063,142.503082779,0.0,102.000620287,91.6425454185,300.871925103,7.83635042945,24.9909,268.044674673
 04/08  22:00:00,378.828866372,35.8200253424,143.12357798,0.0,87.0357390804,65.871452062,417.267606438,10.8295651642,16.6606,389.777441274
